Symbol,Time,Open,High,Low,Last,Change,Volume,Open Int
ESH20,12/30/2019 8:55,3228.5,3229.5,3228.25,3229.25,0.5,4842,N/A
ESH20,12/30/2019 8:54,3227.5,3228.75,3227.25,3228.75,1.25,4646,N/A
ESH20,12/30/2019 8:53,3226,3227.75,3226,3227.5,1.5,4586,N/A
ESH20,12/30/2019 8:52,3227.25,3227.5,3225.75,3226,-1.25,5173,N/A
ESH20,12/30/2019 8:51,3226.75,3227.5,3226.75,3227.25,0.25,5617,N/A
ESH20,12/30/2019 8:50,3225.75,3227.25,3224.75,3227,1,9643,N/A
ESH20,12/30/2019 8:49,3227.5,3227.5,3225.75,3226,-1.5,5441,N/A
ESH20,12/30/2019 8:48,3228.25,3228.25,3226.75,3227.5,-1,4951,N/A
ESH20,12/30/2019 8:47,3228.5,3229,3228,3228.5,0,3326,N/A
ESH20,12/30/2019 8:46,3228.75,3229,3227.5,3228.5,-0.25,6567,N/A
ESH20,12/30/2019 8:45,3227.25,3228.75,3226.75,3228.75,1.25,7846,N/A
ESH20,12/30/2019 8:44,3228.25,3228.75,3227.5,3227.5,-0.75,5676,N/A
ESH20,12/30/2019 8:43,3230.5,3230.75,3228.25,3228.25,-2.5,5789,N/A
ESH20,12/30/2019 8:42,3230.5,3231,3230,3230.75,0.5,3156,N/A
ESH20,12/30/2019 8:41,3231,3231.25,3230.25,3230.25,-1,2574,N/A
ESH20,12/30/2019 8:40,3230.5,3231.25,3229.5,3231.25,0.75,4591,N/A
ESH20,12/30/2019 8:39,3230,3230.75,3229.25,3230.5,0.25,6601,N/A
ESH20,12/30/2019 8:38,3231,3231.5,3229.75,3230.25,-0.75,7519,N/A
ESH20,12/30/2019 8:37,3232.75,3233,3230.5,3231,-2,9540,N/A
ESH20,12/30/2019 8:36,3233.75,3233.75,3232.5,3233,-1,8912,N/A
ESH20,12/30/2019 8:35,3236.25,3236.25,3233.75,3234,-2.5,10754,N/A
ESH20,12/30/2019 8:34,3238.25,3238.25,3236.25,3236.5,-1.75,9058,N/A
ESH20,12/30/2019 8:33,3239.75,3240.25,3238,3238.25,-1.5,8208,N/A
ESH20,12/30/2019 8:32,3241.5,3242.5,3239.75,3239.75,-1.5,5178,N/A
ESH20,12/30/2019 8:31,3241,3241.5,3240.25,3241.25,0.25,5017,N/A
ESH20,12/30/2019 8:30,3241.5,3243,3240.25,3241,-0.5,10420,N/A
ESH20,12/30/2019 8:29,3241.75,3242,3241.5,3241.5,-0.5,1103,N/A
ESH20,12/30/2019 8:28,3242.25,3242.5,3241.75,3242,0,604,N/A
ESH20,12/30/2019 8:27,3242.25,3242.5,3242,3242,-0.25,250,N/A
ESH20,12/30/2019 8:26,3242.5,3242.5,3242.25,3242.25,-0.25,273,N/A
ESH20,12/30/2019 8:25,3242.75,3242.75,3242.5,3242.5,0,243,N/A
ESH20,12/30/2019 8:24,3242.75,3243,3242.5,3242.5,-0.25,670,N/A
ESH20,12/30/2019 8:23,3242.75,3243.25,3242.75,3242.75,-0.25,223,N/A
ESH20,12/30/2019 8:22,3243,3243,3242.5,3243,0,295,N/A
ESH20,12/30/2019 8:21,3242.75,3243,3242.75,3243,0.25,30,N/A
ESH20,12/30/2019 8:20,3243,3243.25,3242.75,3242.75,-0.25,118,N/A
ESH20,12/30/2019 8:19,3243.25,3243.5,3243,3243,0,364,N/A
ESH20,12/30/2019 8:18,3243,3243.25,3243,3243,0,209,N/A
ESH20,12/30/2019 8:17,3243,3243,3242.75,3243,0,189,N/A
ESH20,12/30/2019 8:16,3243.25,3243.5,3242.75,3243,-0.5,660,N/A
ESH20,12/30/2019 8:15,3243.25,3243.5,3243.25,3243.5,0.25,27,N/A
ESH20,12/30/2019 8:14,3243.25,3243.5,3243,3243.25,0.25,474,N/A
ESH20,12/30/2019 8:13,3243,3243.25,3243,3243,0,39,N/A
ESH20,12/30/2019 8:12,3243,3243.5,3243,3243,-0.25,592,N/A
ESH20,12/30/2019 8:11,3243.5,3243.5,3243.25,3243.25,0,195,N/A
ESH20,12/30/2019 8:10,3243.25,3243.5,3243.25,3243.25,0.25,217,N/A
ESH20,12/30/2019 8:09,3242.75,3243.25,3242.75,3243,0.5,461,N/A
ESH20,12/30/2019 8:08,3242.75,3242.75,3242.5,3242.5,-0.25,165,N/A
ESH20,12/30/2019 8:07,3243.25,3243.25,3242.5,3242.75,-0.75,1279,N/A
ESH20,12/30/2019 8:06,3242.5,3243.5,3242.5,3243.5,0.75,1502,N/A
ESH20,12/30/2019 8:05,3242.25,3243,3242,3242.75,0.5,423,N/A
ESH20,12/30/2019 8:04,3241.75,3242.25,3241.75,3242.25,0.5,373,N/A
ESH20,12/30/2019 8:03,3241.75,3242,3241.75,3241.75,-0.25,223,N/A
ESH20,12/30/2019 8:02,3241.75,3242,3241.5,3242,0.25,94,N/A
ESH20,12/30/2019 8:01,3241.5,3242,3241.5,3241.75,0.5,323,N/A
ESH20,12/30/2019 8:00,3242.25,3242.25,3241.25,3241.25,-0.75,697,N/A
ESH20,12/30/2019 7:59,3242.25,3242.5,3242,3242,-0.25,214,N/A
ESH20,12/30/2019 7:58,3242.5,3242.5,3242.25,3242.25,-0.25,16,N/A
ESH20,12/30/2019 7:57,3242.25,3242.5,3242.25,3242.5,0.25,33,N/A
ESH20,12/30/2019 7:56,3242,3242.25,3241.75,3242.25,0,320,N/A
ESH20,12/30/2019 7:55,3242.25,3242.25,3242,3242.25,0,32,N/A
ESH20,12/30/2019 7:54,3242,3242.25,3241.75,3242.25,0,382,N/A
ESH20,12/30/2019 7:53,3242.25,3242.25,3242,3242.25,0,18,N/A
ESH20,12/30/2019 7:52,3242.25,3242.5,3242,3242.25,0,526,N/A
ESH20,12/30/2019 7:51,3242.25,3242.25,3242,3242.25,0.25,66,N/A
ESH20,12/30/2019 7:50,3242,3242,3241.75,3242,0,371,N/A
ESH20,12/30/2019 7:49,3241.5,3242,3241.5,3242,0.5,294,N/A
ESH20,12/30/2019 7:48,3241.5,3241.5,3241.25,3241.5,0,34,N/A
ESH20,12/30/2019 7:47,3241.25,3241.5,3241.25,3241.5,0.25,214,N/A
ESH20,12/30/2019 7:46,3241,3241.5,3241,3241.25,0.25,126,N/A
ESH20,12/30/2019 7:45,3241.5,3241.5,3241,3241,-0.5,396,N/A
ESH20,12/30/2019 7:44,3241.25,3241.5,3241,3241.5,0.25,536,N/A
ESH20,12/30/2019 7:43,3241,3241.25,3241,3241.25,0.25,85,N/A
ESH20,12/30/2019 7:42,3240.75,3241,3240.75,3241,0,46,N/A
ESH20,12/30/2019 7:41,3241.25,3241.25,3241,3241,-0.25,254,N/A
ESH20,12/30/2019 7:40,3241.25,3241.25,3241.25,3241.25,0.25,13,N/A
ESH20,12/30/2019 7:39,3241.25,3241.25,3241,3241,-0.25,67,N/A
ESH20,12/30/2019 7:38,3241.25,3241.5,3241,3241.25,0,1055,N/A
ESH20,12/30/2019 7:37,3240.75,3241.25,3240.75,3241.25,0.5,624,N/A
ESH20,12/30/2019 7:36,3240.75,3241,3240.5,3240.75,0,368,N/A
ESH20,12/30/2019 7:35,3240.75,3240.75,3240.75,3240.75,0.25,12,N/A
ESH20,12/30/2019 7:34,3240.75,3241,3240.5,3240.5,-0.25,378,N/A
ESH20,12/30/2019 7:33,3240.75,3241,3240.75,3240.75,-0.25,32,N/A
ESH20,12/30/2019 7:32,3241,3241,3240.5,3241,0,305,N/A
ESH20,12/30/2019 7:31,3240.5,3241,3240.5,3241,0.75,290,N/A
ESH20,12/30/2019 7:30,3240.5,3240.5,3240,3240.25,-0.25,482,N/A
ESH20,12/30/2019 7:29,3240.5,3241,3240.5,3240.5,-0.25,532,N/A
ESH20,12/30/2019 7:28,3241,3241.25,3240.75,3240.75,-0.5,348,N/A
ESH20,12/30/2019 7:27,3240.75,3241.25,3240.75,3241.25,0.5,735,N/A
ESH20,12/30/2019 7:26,3240.75,3241,3240.75,3240.75,0,274,N/A
ESH20,12/30/2019 7:25,3241,3241,3240.75,3240.75,0,170,N/A
ESH20,12/30/2019 7:24,3240.5,3241,3240.5,3240.75,0,628,N/A
ESH20,12/30/2019 7:23,3240.75,3240.75,3240.5,3240.75,0,119,N/A
ESH20,12/30/2019 7:22,3240.75,3241,3240.75,3240.75,-0.25,13,N/A
ESH20,12/30/2019 7:21,3240.75,3241.25,3240.75,3241,0.25,214,N/A
ESH20,12/30/2019 7:20,3241,3241,3240.75,3240.75,-0.25,186,N/A
ESH20,12/30/2019 7:19,3240.5,3241,3240.5,3241,0.5,173,N/A
ESH20,12/30/2019 7:18,3240.5,3240.5,3240.25,3240.5,0,100,N/A
ESH20,12/30/2019 7:17,3240.5,3240.5,3240.25,3240.5,0,104,N/A
ESH20,12/30/2019 7:16,3240.75,3241,3240.25,3240.5,-0.5,227,N/A
ESH20,12/30/2019 7:15,3241,3241,3240.5,3241,0,327,N/A
ESH20,12/30/2019 7:14,3241,3241,3240.75,3241,0.25,188,N/A
ESH20,12/30/2019 7:13,3241,3241,3240.75,3240.75,-0.25,351,N/A
ESH20,12/30/2019 7:12,3240.5,3241,3240.5,3241,0.5,323,N/A
ESH20,12/30/2019 7:11,3240,3240.5,3240,3240.5,0.5,282,N/A
ESH20,12/30/2019 7:10,3240,3240.25,3240,3240,0,183,N/A
ESH20,12/30/2019 7:09,3239.75,3240,3239.75,3240,0.5,217,N/A
ESH20,12/30/2019 7:08,3239.5,3239.5,3239.25,3239.5,0.25,98,N/A
ESH20,12/30/2019 7:07,3239.25,3239.25,3238.75,3239.25,0,324,N/A
ESH20,12/30/2019 7:06,3239.5,3239.5,3239,3239.25,0,244,N/A
ESH20,12/30/2019 7:05,3239.5,3239.5,3239,3239.25,0,131,N/A
ESH20,12/30/2019 7:04,3239.5,3239.5,3239,3239.25,-0.25,247,N/A
ESH20,12/30/2019 7:03,3239.5,3239.75,3239.25,3239.5,0,179,N/A
ESH20,12/30/2019 7:02,3239.75,3240,3239.5,3239.5,0,189,N/A
ESH20,12/30/2019 7:01,3239.75,3239.75,3239.25,3239.5,-0.25,368,N/A
ESH20,12/30/2019 7:00,3239.5,3239.75,3239.25,3239.75,0.5,774,N/A
ESH20,12/30/2019 6:59,3239.75,3240,3239.25,3239.25,-0.5,137,N/A
ESH20,12/30/2019 6:58,3240,3240.25,3239.75,3239.75,-0.25,167,N/A
ESH20,12/30/2019 6:57,3240,3240.25,3240,3240,0,12,N/A
ESH20,12/30/2019 6:56,3240,3240,3240,3240,0,69,N/A
ESH20,12/30/2019 6:55,3240.25,3240.25,3240,3240,-0.5,230,N/A
ESH20,12/30/2019 6:54,3240.25,3240.5,3240.25,3240.5,0.25,10,N/A
ESH20,12/30/2019 6:53,3240.25,3240.25,3240,3240.25,0.25,185,N/A
ESH20,12/30/2019 6:52,3240.25,3240.25,3240,3240,0,14,N/A
ESH20,12/30/2019 6:51,3240,3240,3240,3240,0,83,N/A
ESH20,12/30/2019 6:50,3240,3240,3240,3240,0,30,N/A
ESH20,12/30/2019 6:49,3240.25,3240.25,3240,3240,-0.25,84,N/A
ESH20,12/30/2019 6:48,3240.25,3240.25,3240,3240.25,0.25,68,N/A
ESH20,12/30/2019 6:47,3240.25,3240.25,3240,3240,-0.25,65,N/A
ESH20,12/30/2019 6:46,3240.5,3240.5,3240.25,3240.25,-0.25,105,N/A
ESH20,12/30/2019 6:45,3240.75,3240.75,3240.5,3240.5,-0.25,51,N/A
ESH20,12/30/2019 6:44,3240.75,3241,3240.75,3240.75,0.25,53,N/A
ESH20,12/30/2019 6:43,3241,3241,3240.5,3240.5,-0.5,58,N/A
ESH20,12/30/2019 6:42,3241,3241,3240.75,3241,0.25,97,N/A
ESH20,12/30/2019 6:41,3240.75,3241,3240.75,3240.75,0.25,138,N/A
ESH20,12/30/2019 6:40,3240.5,3240.75,3240.5,3240.5,0,126,N/A
ESH20,12/30/2019 6:39,3240.75,3240.75,3240.5,3240.5,-0.25,90,N/A
ESH20,12/30/2019 6:38,3241,3241,3240.75,3240.75,0,68,N/A
ESH20,12/30/2019 6:37,3240.75,3241,3240.75,3240.75,0,331,N/A
ESH20,12/30/2019 6:36,3240.75,3240.75,3240.5,3240.75,0,36,N/A
ESH20,12/30/2019 6:35,3240.25,3240.75,3240.25,3240.75,0.25,108,N/A
ESH20,12/30/2019 6:34,3240.25,3240.5,3240.25,3240.5,0.25,14,N/A
ESH20,12/30/2019 6:33,3240.25,3240.5,3240,3240.25,0,148,N/A
ESH20,12/30/2019 6:32,3240.25,3240.5,3240.25,3240.25,0,127,N/A
ESH20,12/30/2019 6:31,3240.25,3240.25,3240.25,3240.25,0.25,37,N/A
ESH20,12/30/2019 6:30,3240,3240.25,3240,3240,-0.25,103,N/A
ESH20,12/30/2019 6:29,3240.25,3240.5,3240,3240.25,0,198,N/A
ESH20,12/30/2019 6:28,3240.5,3240.5,3240.25,3240.25,-0.25,32,N/A
ESH20,12/30/2019 6:27,3240.25,3240.5,3240.25,3240.5,0.25,387,N/A
ESH20,12/30/2019 6:26,3240,3240.25,3240,3240.25,0.25,311,N/A
ESH20,12/30/2019 6:25,3240,3240,3239.75,3240,0,129,N/A
ESH20,12/30/2019 6:24,3240.25,3240.25,3240,3240,-0.25,264,N/A
ESH20,12/30/2019 6:23,3240.25,3240.5,3240,3240.25,0,199,N/A
ESH20,12/30/2019 6:22,3240.25,3240.25,3240.25,3240.25,0,3,N/A
ESH20,12/30/2019 6:21,3240,3240.25,3240,3240.25,0.25,205,N/A
ESH20,12/30/2019 6:20,3240.25,3240.25,3240,3240,0,54,N/A
ESH20,12/30/2019 6:19,3239.75,3240,3239.75,3240,0,16,N/A
ESH20,12/30/2019 6:18,3240.25,3240.25,3240,3240,0,159,N/A
ESH20,12/30/2019 6:17,3240.25,3240.25,3240,3240,-0.25,165,N/A
ESH20,12/30/2019 6:16,3239.75,3240.25,3239.75,3240.25,0.5,263,N/A
ESH20,12/30/2019 6:15,3239.75,3240,3239.75,3239.75,0,59,N/A
ESH20,12/30/2019 6:14,3239.75,3240,3239.75,3239.75,-0.25,63,N/A
ESH20,12/30/2019 6:13,3240,3240,3239.75,3240,0,110,N/A
ESH20,12/30/2019 6:12,3240,3240.25,3240,3240,0.25,215,N/A
ESH20,12/30/2019 6:11,3240,3240,3239.75,3239.75,0,134,N/A
ESH20,12/30/2019 6:10,3239.75,3240,3239.75,3239.75,-0.25,119,N/A
ESH20,12/30/2019 6:09,3240,3240.25,3239.75,3240,0,132,N/A
ESH20,12/30/2019 6:08,3240,3240,3239.75,3240,0.25,268,N/A
ESH20,12/30/2019 6:07,3240,3240,3239.75,3239.75,0,191,N/A
ESH20,12/30/2019 6:06,3239.5,3239.75,3239.25,3239.75,0.5,260,N/A
ESH20,12/30/2019 6:05,3239.75,3239.75,3239.25,3239.25,-0.5,71,N/A
ESH20,12/30/2019 6:04,3239.5,3239.75,3239.5,3239.75,0,10,N/A
ESH20,12/30/2019 6:03,3239.5,3239.75,3239.5,3239.75,0.25,42,N/A
ESH20,12/30/2019 6:02,3239.75,3239.75,3239.5,3239.5,-0.25,193,N/A
ESH20,12/30/2019 6:01,3239.75,3239.75,3239.25,3239.75,0,263,N/A
ESH20,12/30/2019 6:00,3239,3239.75,3239,3239.75,0.5,280,N/A
ESH20,12/30/2019 5:59,3239,3239.25,3239,3239.25,0.25,76,N/A
ESH20,12/30/2019 5:58,3238.75,3239,3238.75,3239,0,6,N/A
ESH20,12/30/2019 5:57,3239,3239.25,3238.75,3239,0.25,215,N/A
ESH20,12/30/2019 5:56,3238.5,3238.75,3238.5,3238.75,0.25,186,N/A
ESH20,12/30/2019 5:55,3238.5,3239,3238.5,3238.5,0,525,N/A
ESH20,12/30/2019 5:54,3238.5,3238.75,3238.25,3238.5,-0.25,156,N/A
ESH20,12/30/2019 5:53,3238.75,3238.75,3238.5,3238.75,0,135,N/A
ESH20,12/30/2019 5:52,3238.5,3238.75,3238.25,3238.75,0.5,250,N/A
ESH20,12/30/2019 5:51,3238.5,3238.5,3238.25,3238.25,-0.25,183,N/A
ESH20,12/30/2019 5:50,3238.75,3239,3238.5,3238.5,-0.25,162,N/A
ESH20,12/30/2019 5:49,3238.25,3238.75,3238.25,3238.75,0.5,179,N/A
ESH20,12/30/2019 5:48,3238.25,3238.5,3238.25,3238.25,0,5,N/A
ESH20,12/30/2019 5:47,3238.75,3238.75,3238.25,3238.25,-0.25,77,N/A
ESH20,12/30/2019 5:46,3238.5,3238.5,3238.5,3238.5,-0.25,6,N/A
ESH20,12/30/2019 5:45,3238.5,3239,3238.5,3238.75,0.25,140,N/A
ESH20,12/30/2019 5:44,3238.5,3238.75,3238.5,3238.5,-0.25,31,N/A
ESH20,12/30/2019 5:43,3238.75,3238.75,3238.5,3238.75,-0.25,232,N/A
ESH20,12/30/2019 5:42,3238.75,3239,3238.75,3239,0,64,N/A
ESH20,12/30/2019 5:41,3238.75,3239,3238.75,3239,0,87,N/A
ESH20,12/30/2019 5:40,3238.25,3239,3238.25,3239,0.5,317,N/A
ESH20,12/30/2019 5:39,3238.25,3238.75,3238.25,3238.5,0.5,195,N/A
ESH20,12/30/2019 5:38,3238.25,3238.25,3238,3238,0,89,N/A
ESH20,12/30/2019 5:37,3238,3238.25,3238,3238,0,69,N/A
ESH20,12/30/2019 5:36,3238.25,3238.5,3238,3238,-0.25,112,N/A
ESH20,12/30/2019 5:35,3238.25,3238.5,3238.25,3238.25,0.25,337,N/A
ESH20,12/30/2019 5:34,3238,3238.25,3238,3238,0,46,N/A
ESH20,12/30/2019 5:33,3238,3238.25,3237.75,3238,0.25,98,N/A
ESH20,12/30/2019 5:32,3237.75,3237.75,3237.5,3237.75,0.25,84,N/A
ESH20,12/30/2019 5:31,3237.5,3237.75,3237.5,3237.5,0,99,N/A
ESH20,12/30/2019 5:30,3237.25,3237.75,3237.25,3237.5,0,164,N/A
ESH20,12/30/2019 5:29,3237.5,3237.5,3237.25,3237.5,0,73,N/A
ESH20,12/30/2019 5:28,3237.5,3237.5,3237.5,3237.5,0.25,69,N/A
ESH20,12/30/2019 5:27,3237.75,3238,3237.25,3237.25,-0.25,150,N/A
ESH20,12/30/2019 5:26,3237.75,3237.75,3237.25,3237.5,-0.25,209,N/A
ESH20,12/30/2019 5:25,3237.25,3237.75,3237.25,3237.75,0.5,53,N/A
ESH20,12/30/2019 5:24,3237,3237.25,3237,3237.25,0,198,N/A
ESH20,12/30/2019 5:23,3237.25,3237.25,3237,3237.25,0,67,N/A
ESH20,12/30/2019 5:22,3237.25,3237.5,3237,3237.25,0,126,N/A
ESH20,12/30/2019 5:21,3237.5,3237.5,3237.25,3237.25,0,96,N/A
ESH20,12/30/2019 5:20,3237.25,3237.5,3237.25,3237.25,-0.25,108,N/A
ESH20,12/30/2019 5:19,3237.25,3237.5,3237,3237.5,0.5,93,N/A
ESH20,12/30/2019 5:18,3237,3237.25,3236.75,3237,0,297,N/A
ESH20,12/30/2019 5:17,3237.25,3237.25,3236.5,3237,-0.5,665,N/A
ESH20,12/30/2019 5:16,3238,3238,3237.5,3237.5,-0.5,205,N/A
ESH20,12/30/2019 5:15,3237.75,3238.25,3237.75,3238,0,155,N/A
ESH20,12/30/2019 5:14,3238,3238.25,3238,3238,-0.25,64,N/A
ESH20,12/30/2019 5:13,3238.5,3238.5,3238.25,3238.25,-0.25,140,N/A
ESH20,12/30/2019 5:12,3238.25,3238.5,3237.75,3238.5,0.25,126,N/A
ESH20,12/30/2019 5:11,3238.5,3238.5,3238.25,3238.25,0,24,N/A
ESH20,12/30/2019 5:10,3238.25,3238.25,3238.25,3238.25,0.25,110,N/A
ESH20,12/30/2019 5:09,3238.25,3238.5,3238,3238,-0.25,95,N/A
ESH20,12/30/2019 5:08,3238.25,3238.25,3238,3238.25,0,164,N/A
ESH20,12/30/2019 5:07,3237.75,3238.25,3237.75,3238.25,0.25,223,N/A
ESH20,12/30/2019 5:06,3237.75,3238,3237.75,3238,0,70,N/A
ESH20,12/30/2019 5:05,3237.5,3238,3237.5,3238,0.5,220,N/A
ESH20,12/30/2019 5:04,3237.5,3237.75,3237.25,3237.5,0.25,181,N/A
ESH20,12/30/2019 5:03,3238,3238,3237,3237.25,-0.75,947,N/A
ESH20,12/30/2019 5:02,3238.5,3238.5,3238,3238,-0.25,532,N/A
ESH20,12/30/2019 5:01,3239,3239,3238.25,3238.25,-0.75,668,N/A
ESH20,12/30/2019 5:00,3239.25,3239.25,3238.75,3239,-0.25,265,N/A
ESH20,12/30/2019 4:59,3239.75,3239.75,3239.25,3239.25,-0.5,404,N/A
ESH20,12/30/2019 4:58,3239.75,3240,3239.75,3239.75,0,8,N/A
ESH20,12/30/2019 4:57,3239.75,3239.75,3239.75,3239.75,0,62,N/A
ESH20,12/30/2019 4:56,3239.5,3240,3239.5,3239.75,0.25,76,N/A
ESH20,12/30/2019 4:55,3239.75,3240,3239.5,3239.5,0,234,N/A
ESH20,12/30/2019 4:54,3239.75,3240,3239.5,3239.5,-0.5,196,N/A
ESH20,12/30/2019 4:53,3240,3240.25,3239.75,3240,-0.25,147,N/A
ESH20,12/30/2019 4:52,3240.5,3240.75,3240,3240.25,-0.25,385,N/A
ESH20,12/30/2019 4:51,3240.25,3240.5,3240.25,3240.5,0,19,N/A
ESH20,12/30/2019 4:50,3239.75,3240.5,3239.75,3240.5,0.75,147,N/A
ESH20,12/30/2019 4:49,3240,3240.25,3239.75,3239.75,-0.5,63,N/A
ESH20,12/30/2019 4:48,3240,3240.25,3239.75,3240.25,0.25,129,N/A
ESH20,12/30/2019 4:47,3239.75,3240,3239.75,3240,0.25,106,N/A
ESH20,12/30/2019 4:46,3239.75,3239.75,3239.75,3239.75,0.25,86,N/A
ESH20,12/30/2019 4:45,3239.75,3239.75,3239.5,3239.5,-0.25,152,N/A
ESH20,12/30/2019 4:44,3239.5,3239.75,3239.5,3239.75,0,10,N/A
ESH20,12/30/2019 4:43,3239.75,3239.75,3239.5,3239.75,0.25,231,N/A
ESH20,12/30/2019 4:42,3239.5,3239.75,3239.25,3239.5,0.25,109,N/A
ESH20,12/30/2019 4:41,3239.25,3239.5,3239.25,3239.25,-0.25,42,N/A
ESH20,12/30/2019 4:40,3239.5,3239.75,3239.25,3239.5,0,216,N/A
ESH20,12/30/2019 4:39,3239.25,3239.5,3239.25,3239.5,0.25,127,N/A
ESH20,12/30/2019 4:38,3239,3239.25,3239,3239.25,0.25,136,N/A
ESH20,12/30/2019 4:37,3238.75,3239.25,3238.5,3239,0.5,363,N/A
ESH20,12/30/2019 4:36,3240,3240.25,3238.25,3238.5,-1.5,1117,N/A
ESH20,12/30/2019 4:35,3240.25,3240.5,3240,3240,-0.25,51,N/A
ESH20,12/30/2019 4:34,3240.5,3240.5,3240.25,3240.25,0,76,N/A
ESH20,12/30/2019 4:33,3240.25,3240.25,3240.25,3240.25,0,8,N/A
ESH20,12/30/2019 4:32,3240.25,3240.5,3240.25,3240.25,0,40,N/A
ESH20,12/30/2019 4:31,3240.25,3240.5,3240.25,3240.25,-0.25,31,N/A
ESH20,12/30/2019 4:30,3240.75,3240.75,3240.5,3240.5,-0.5,219,N/A
ESH20,12/30/2019 4:29,3241,3241,3240.75,3241,0,12,N/A
ESH20,12/30/2019 4:28,3240.75,3241,3240.75,3241,0.25,62,N/A
ESH20,12/30/2019 4:27,3240.75,3240.75,3240.5,3240.75,0,19,N/A
ESH20,12/30/2019 4:26,3240.75,3240.75,3240.5,3240.75,0,20,N/A
ESH20,12/30/2019 4:25,3240.75,3240.75,3240.5,3240.75,0,114,N/A
ESH20,12/30/2019 4:24,3240.5,3240.75,3240.5,3240.75,0.25,185,N/A
ESH20,12/30/2019 4:23,3240.5,3240.75,3240.5,3240.5,0.25,192,N/A
ESH20,12/30/2019 4:22,3240.5,3240.5,3240.25,3240.25,-0.5,246,N/A
ESH20,12/30/2019 4:21,3240.75,3240.75,3240.75,3240.75,0,2,N/A
ESH20,12/30/2019 4:20,3240.75,3240.75,3240.5,3240.75,0,61,N/A
ESH20,12/30/2019 4:19,3240.5,3240.75,3240.5,3240.75,0.25,2,N/A
ESH20,12/30/2019 4:18,3240.5,3240.5,3240.5,3240.5,-0.25,68,N/A
ESH20,12/30/2019 4:17,3240.5,3240.75,3240.5,3240.75,0,18,N/A
ESH20,12/30/2019 4:16,3240.5,3240.75,3240.5,3240.75,0.5,75,N/A
ESH20,12/30/2019 4:15,3240.5,3240.5,3240,3240.25,-0.25,388,N/A
ESH20,12/30/2019 4:14,3240.75,3241,3240.5,3240.5,-0.25,148,N/A
ESH20,12/30/2019 4:13,3241,3241,3240.75,3240.75,-0.5,107,N/A
ESH20,12/30/2019 4:12,3241.25,3241.25,3241.25,3241.25,0.25,10,N/A
ESH20,12/30/2019 4:10,3241.25,3241.25,3241,3241,0,117,N/A
ESH20,12/30/2019 4:09,3241,3241.25,3240.75,3241,0,158,N/A
ESH20,12/30/2019 4:08,3241,3241,3240.75,3241,-0.25,81,N/A
ESH20,12/30/2019 4:07,3241.25,3241.25,3241.25,3241.25,-0.25,46,N/A
ESH20,12/30/2019 4:06,3241.5,3241.5,3241.25,3241.5,0.25,162,N/A
ESH20,12/30/2019 4:05,3241.5,3241.5,3241,3241.25,0,149,N/A
ESH20,12/30/2019 4:04,3241.25,3241.5,3241.25,3241.25,0,490,N/A
ESH20,12/30/2019 4:03,3241.5,3241.5,3241.25,3241.25,-0.25,34,N/A
ESH20,12/30/2019 4:02,3241.5,3241.75,3241.5,3241.5,0.25,274,N/A
ESH20,12/30/2019 4:01,3241.5,3241.5,3241.25,3241.25,-0.5,46,N/A
ESH20,12/30/2019 4:00,3241.5,3241.75,3241.25,3241.75,0.5,156,N/A
ESH20,12/30/2019 3:59,3241.5,3241.5,3241.25,3241.25,0,57,N/A
ESH20,12/30/2019 3:58,3241.5,3241.5,3241.25,3241.25,-0.25,57,N/A
ESH20,12/30/2019 3:57,3241.25,3242,3241.25,3241.5,0.25,338,N/A
ESH20,12/30/2019 3:56,3241,3241.25,3241,3241.25,0.25,86,N/A
ESH20,12/30/2019 3:55,3241.5,3241.5,3241,3241,-0.25,171,N/A
ESH20,12/30/2019 3:54,3241.5,3241.5,3241.25,3241.25,-0.25,9,N/A
ESH20,12/30/2019 3:53,3241.25,3241.5,3241.25,3241.5,0.25,6,N/A
ESH20,12/30/2019 3:52,3241.25,3241.5,3241.25,3241.25,0,28,N/A
ESH20,12/30/2019 3:51,3241.25,3241.5,3241,3241.25,0,212,N/A
ESH20,12/30/2019 3:50,3242,3242,3241.25,3241.25,-0.75,146,N/A
ESH20,12/30/2019 3:49,3241.75,3242,3241.75,3242,0.25,69,N/A
ESH20,12/30/2019 3:48,3241.75,3241.75,3241.5,3241.75,0,105,N/A
ESH20,12/30/2019 3:47,3241.75,3242,3241.5,3241.75,0,291,N/A
ESH20,12/30/2019 3:46,3242,3242,3241.5,3241.75,0,20,N/A
ESH20,12/30/2019 3:45,3242,3242,3241.5,3241.75,0,81,N/A
ESH20,12/30/2019 3:44,3241.5,3241.75,3241.5,3241.75,0.25,91,N/A
ESH20,12/30/2019 3:43,3241.75,3242,3241.5,3241.5,-0.25,147,N/A
ESH20,12/30/2019 3:42,3241.75,3242,3241.75,3241.75,0,82,N/A
ESH20,12/30/2019 3:41,3242,3242,3241.5,3241.75,-0.25,91,N/A
ESH20,12/30/2019 3:40,3242,3242.25,3242,3242,0.25,88,N/A
ESH20,12/30/2019 3:39,3241.75,3242,3241.5,3241.75,0,163,N/A
ESH20,12/30/2019 3:38,3241.75,3242,3241.75,3241.75,0,109,N/A
ESH20,12/30/2019 3:37,3242.25,3242.25,3241.75,3241.75,-0.25,120,N/A
ESH20,12/30/2019 3:36,3242.5,3242.5,3242,3242,-0.5,62,N/A
